loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
6171, 503, 35, 9, 81, 6
6208, 499, 36, 9, 82, 6
6079, 494, 36, 9, 80, 6
6117, 496, 36, 9, 81, 6
6167, 531, 35, 9, 81, 6
5882, 564, 36, 9, 111, 6
6138, 497, 35, 9, 81, 6
6173, 568, 35, 9, 81, 6
6261, 496, 36, 9, 120, 6
6350, 495, 35, 8, 81, 6
6325, 567, 36, 9, 82, 6
5960, 516, 39, 9, 82, 6
6679, 501, 36, 9, 82, 6
6069, 924, 71, 17, 173, 7
6236, 505, 37, 9, 82, 6
6649, 566, 36, 9, 118, 7
6353, 499, 36, 9, 81, 6
6425, 502, 36, 9, 82, 6
5868, 498, 36, 9, 81, 6
6157, 507, 36, 9, 81, 6
6220, 497, 36, 9, 82, 6
6035, 673, 97, 26, 177, 6
6178, 499, 36, 9, 81, 6
6071, 502, 35, 9, 81, 6
5895, 508, 36, 9, 81, 6
6071, 496, 36, 9, 81, 6
6203, 498, 36, 9, 81, 6
5777, 496, 36, 9, 81, 6
6299, 499, 36, 9, 81, 6
6357, 505, 36, 9, 83, 6
6044, 526, 37, 9, 83, 6
6212, 507, 36, 9, 83, 6
6278, 552, 38, 9, 84, 7
6034, 511, 37, 9, 83, 7
13853, 509, 37, 9, 83, 6
6071, 746, 41, 9, 86, 7
6376, 788, 41, 10, 86, 11
6083, 570, 41, 10, 85, 7
6883, 523, 38, 9, 83, 7
6237, 543, 38, 9, 84, 7
6218, 518, 38, 9, 84, 7
6311, 509, 37, 9, 83, 6
6537, 512, 37, 9, 82, 6
6323, 508, 37, 9, 83, 6
7830, 647, 38, 9, 83, 7
6049, 508, 37, 9, 83, 7
6121, 507, 37, 9, 83, 6
6586, 527, 40, 9, 122, 7
6415, 511, 37, 9, 83, 6
6224, 623, 37, 9, 82, 23
6567, 507, 37, 9, 83, 6
6350, 505, 36, 9, 82, 6
7606, 562, 37, 9, 83, 6
6957, 507, 37, 9, 83, 6
5761, 519, 38, 9, 83, 6
7218, 557, 38, 9, 83, 6
6473, 509, 37, 9, 83, 6
6450, 518, 38, 9, 83, 7
6271, 512, 37, 9, 83, 6
6556, 559, 36, 9, 82, 6
6385, 583, 38, 9, 83, 7
6661, 508, 37, 9, 82, 6
6073, 507, 37, 9, 83, 6
6971, 576, 37, 9, 83, 6
6318, 506, 37, 9, 82, 6
6580, 507, 36, 9, 82, 6
6445, 560, 37, 9, 83, 6
6368, 626, 37, 9, 83, 6
6882, 512, 37, 9, 82, 6
7132, 513, 37, 9, 83, 6
6211, 514, 37, 9, 83, 6
6640, 510, 37, 9, 83, 6
6352, 582, 38, 9, 83, 7
6342, 505, 37, 9, 83, 6
6384, 510, 37, 9, 83, 6
6770, 507, 37, 9, 82, 7
7252, 505, 37, 9, 82, 6
6542, 551, 37, 9, 83, 6
6616, 501, 37, 9, 83, 6
6504, 511, 36, 9, 83, 6
6272, 512, 37, 9, 83, 6
6412, 511, 36, 9, 83, 6
6586, 689, 36, 9, 82, 6
6303, 510, 37, 9, 82, 6
6237, 510, 36, 9, 82, 6
6035, 516, 37, 9, 83, 6
5952, 512, 36, 9, 83, 6
6378, 509, 36, 9, 83, 6
6013, 503, 36, 9, 82, 6
7021, 506, 36, 9, 83, 6
5990, 680, 53, 24, 83, 6
6005, 510, 37, 9, 82, 6
6188, 613, 37, 9, 82, 25
5832, 511, 37, 9, 82, 6
6234, 596, 37, 9, 82, 6
6244, 503, 37, 9, 82, 6
5863, 523, 37, 9, 84, 7
6470, 512, 37, 9, 83, 6
6140, 509, 37, 9, 83, 6
6028, 508, 36, 9, 83, 6
6416, 507, 36, 9, 83, 7
5870, 563, 37, 9, 82, 6
6112, 505, 36, 9, 82, 6
6303, 504, 36, 9, 83, 6
5814, 506, 36, 9, 83, 6
6070, 507, 36, 9, 82, 6
6566, 504, 37, 9, 83, 6
5779, 518, 37, 9, 83, 6
6564, 507, 37, 9, 83, 6
5809, 573, 37, 9, 83, 6
6128, 505, 36, 9, 83, 6
6279, 590, 36, 9, 83, 6
5978, 511, 37, 9, 83, 6
6085, 503, 36, 9, 82, 6
6188, 510, 36, 9, 82, 7
6101, 506, 36, 9, 83, 6
6181, 515, 36, 9, 83, 6
6087, 512, 36, 9, 83, 6
6064, 509, 36, 9, 83, 6
6206, 506, 36, 9, 83, 6
6022, 512, 37, 9, 82, 6
5998, 505, 36, 9, 83, 6
6641, 505, 36, 9, 83, 6
5830, 498, 36, 9, 81, 6
6198, 530, 36, 9, 82, 6
6379, 519, 36, 9, 82, 6
6064, 499, 37, 9, 81, 6
6043, 504, 37, 9, 82, 6
6143, 497, 36, 9, 82, 6
6052, 502, 36, 9, 82, 6
6195, 503, 36, 9, 81, 6
5875, 499, 36, 9, 81, 6
6354, 497, 36, 9, 81, 6
6084, 495, 36, 9, 81, 6
6047, 506, 36, 9, 82, 6
6264, 493, 36, 9, 81, 6
6223, 559, 36, 9, 81, 6
5926, 499, 36, 9, 81, 6
6311, 499, 36, 9, 81, 6
5795, 627, 36, 9, 82, 6
5905, 494, 36, 9, 82, 6
6232, 498, 36, 9, 81, 6
6013, 501, 36, 9, 81, 6
6389, 504, 36, 9, 80, 6
6452, 496, 36, 9, 81, 6
5888, 501, 36, 9, 81, 6
6231, 500, 37, 9, 81, 6
6115, 553, 85, 9, 148, 7
6054, 504, 36, 9, 82, 6
6414, 499, 36, 9, 81, 6
6093, 536, 36, 9, 109, 7
6229, 497, 36, 9, 81, 6
6324, 501, 36, 9, 81, 6
5861, 508, 38, 9, 83, 6
6310, 504, 36, 9, 81, 6
6191, 498, 36, 9, 81, 6
6230, 505, 37, 9, 82, 6
6508, 502, 36, 9, 82, 6
5863, 533, 37, 9, 82, 6
6213, 496, 36, 9, 82, 6
6088, 496, 36, 9, 81, 6
5978, 502, 36, 9, 82, 6
6243, 498, 36, 9, 81, 6
6397, 502, 36, 9, 82, 6
6582, 502, 36, 9, 83, 6
6288, 502, 37, 9, 83, 6
5948, 515, 37, 9, 98, 20
6321, 504, 37, 9, 82, 6
6007, 500, 36, 9, 81, 6
6349, 505, 37, 9, 83, 6
5965, 498, 36, 9, 85, 6
6107, 502, 36, 9, 81, 6
5901, 502, 66, 23, 95, 7
6352, 497, 36, 9, 81, 6
5934, 617, 36, 9, 81, 6
5937, 498, 36, 9, 81, 6
6124, 498, 36, 9, 81, 6
5720, 532, 36, 9, 80, 6
5919, 502, 38, 10, 81, 6
6063, 502, 36, 9, 81, 6
5974, 562, 37, 9, 81, 6
5879, 503, 36, 9, 82, 6
6343, 498, 36, 9, 81, 6
5842, 504, 36, 9, 82, 6
6243, 499, 39, 9, 81, 6
6177, 496, 36, 9, 81, 6
6130, 503, 36, 9, 81, 6
6136, 500, 35, 9, 81, 6
5879, 513, 36, 9, 83, 7
6134, 504, 36, 9, 83, 6
6190, 508, 36, 9, 82, 6
5757, 553, 38, 9, 83, 7
5991, 507, 37, 9, 83, 7
6062, 504, 36, 9, 83, 6
6031, 506, 36, 9, 82, 6
6574, 508, 36, 9, 82, 6
6288, 509, 37, 9, 82, 6
5962, 521, 38, 9, 83, 7
6360, 511, 38, 9, 83, 7
5703, 522, 37, 9, 158, 7
6277, 510, 38, 9, 84, 6
6110, 511, 37, 9, 87, 7
6284, 511, 37, 9, 83, 6
6137, 521, 38, 9, 83, 7
6456, 505, 37, 9, 83, 6
6102, 505, 37, 9, 82, 6
6837, 512, 38, 9, 82, 7
5869, 549, 37, 9, 82, 6
5966, 506, 37, 9, 82, 7
6164, 505, 37, 9, 82, 7
5824, 500, 36, 9, 81, 9
6505, 505, 36, 9, 81, 6
6290, 538, 37, 9, 82, 7
