loop time, gbuffer time, shadow time, direct time ,hiz time, ssr time
1205, 519, 0, 9, 0, 0
1039, 514, 0, 9, 0, 0
1213, 480, 0, 9, 0, 0
1038, 482, 0, 9, 0, 0
1026, 483, 0, 9, 0, 0
1035, 519, 0, 9, 0, 0
1031, 478, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1023, 482, 0, 9, 0, 0
1020, 479, 0, 9, 0, 0
1024, 482, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1025, 478, 0, 9, 0, 0
1024, 480, 0, 9, 0, 0
1212, 515, 0, 10, 0, 0
1207, 485, 0, 9, 0, 0
1251, 514, 0, 9, 0, 0
1035, 487, 0, 9, 0, 0
1020, 481, 0, 9, 0, 0
1024, 482, 0, 9, 0, 0
1026, 480, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1018, 480, 0, 9, 0, 0
1036, 480, 0, 9, 0, 0
1029, 483, 0, 9, 0, 0
1023, 481, 0, 9, 0, 0
1017, 480, 0, 9, 0, 0
1022, 479, 0, 9, 0, 0
982, 481, 0, 9, 0, 0
1257, 549, 0, 10, 0, 0
1197, 481, 0, 9, 0, 0
1028, 552, 0, 9, 0, 0
1216, 480, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1028, 479, 0, 9, 0, 0
1021, 485, 0, 9, 0, 0
978, 482, 0, 9, 0, 0
1035, 483, 0, 9, 0, 0
1031, 480, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1030, 480, 0, 9, 0, 0
1023, 483, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1022, 482, 0, 9, 0, 0
1032, 480, 0, 9, 0, 0
1207, 512, 0, 9, 0, 0
1203, 483, 0, 9, 0, 0
1059, 514, 0, 9, 0, 0
1266, 534, 0, 9, 0, 0
1042, 481, 0, 9, 0, 0
984, 482, 0, 9, 0, 0
1033, 480, 0, 9, 0, 0
1017, 480, 0, 9, 0, 0
1032, 479, 0, 9, 0, 0
1026, 482, 0, 9, 0, 0
1023, 480, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1020, 483, 0, 9, 0, 0
1024, 486, 0, 12, 0, 0
1028, 484, 0, 9, 0, 0
1245, 482, 0, 9, 0, 0
1216, 481, 0, 9, 0, 0
1028, 513, 0, 9, 0, 0
1213, 480, 0, 9, 0, 0
1031, 479, 0, 9, 0, 0
1029, 512, 0, 9, 0, 0
1025, 481, 0, 9, 0, 0
1028, 480, 0, 9, 0, 0
1029, 479, 0, 9, 0, 0
1028, 480, 0, 9, 0, 0
1026, 482, 0, 9, 0, 0
1028, 480, 0, 9, 0, 0
1034, 480, 0, 9, 0, 0
1036, 513, 0, 10, 0, 0
1028, 479, 0, 9, 0, 0
1253, 481, 0, 9, 0, 0
1224, 481, 0, 9, 0, 0
1244, 571, 0, 9, 0, 0
1035, 482, 0, 9, 0, 0
1027, 481, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1022, 484, 0, 9, 0, 0
1016, 484, 0, 9, 0, 0
1028, 481, 0, 9, 0, 0
1027, 482, 0, 9, 0, 0
1026, 482, 0, 9, 0, 0
1038, 481, 0, 9, 0, 0
1025, 479, 0, 9, 0, 0
1024, 515, 0, 9, 0, 0
1029, 479, 0, 9, 0, 0
1022, 480, 0, 9, 0, 0
1262, 575, 0, 9, 0, 0
1237, 593, 0, 9, 0, 0
1256, 680, 0, 9, 0, 0
1032, 483, 0, 9, 0, 0
1027, 482, 0, 9, 0, 0
1024, 483, 0, 9, 0, 0
1023, 481, 0, 9, 0, 0
1023, 482, 0, 9, 0, 0
1028, 584, 0, 11, 0, 0
1019, 484, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1019, 481, 0, 9, 0, 0
1034, 539, 0, 10, 0, 0
1024, 485, 0, 9, 0, 0
1029, 481, 0, 9, 0, 0
1033, 482, 0, 9, 0, 0
1235, 587, 0, 9, 0, 0
1197, 480, 0, 9, 0, 0
1058, 513, 0, 9, 0, 0
1193, 515, 0, 9, 0, 0
1022, 484, 0, 9, 0, 0
1030, 546, 0, 9, 0, 0
1020, 480, 0, 9, 0, 0
1024, 520, 0, 10, 0, 0
1032, 480, 0, 9, 0, 0
1060, 668, 0, 13, 0, 0
1008, 535, 0, 10, 0, 0
1012, 610, 0, 10, 0, 0
1024, 556, 0, 10, 0, 0
1025, 551, 0, 9, 0, 0
1026, 598, 0, 9, 0, 0
1280, 657, 0, 10, 0, 0
1187, 515, 0, 9, 0, 0
1253, 623, 0, 26, 0, 0
1024, 557, 0, 17, 0, 0
1027, 481, 0, 9, 0, 0
1025, 479, 0, 9, 0, 0
1025, 481, 0, 9, 0, 0
1027, 490, 0, 10, 0, 0
1019, 480, 0, 9, 0, 0
1029, 479, 0, 9, 0, 0
1032, 480, 0, 9, 0, 0
1036, 530, 0, 9, 0, 0
1028, 481, 0, 9, 0, 0
1020, 479, 0, 9, 0, 0
1025, 480, 0, 9, 0, 0
1029, 484, 0, 9, 0, 0
1240, 481, 0, 9, 0, 0
1199, 478, 0, 9, 0, 0
1255, 640, 0, 9, 0, 0
1029, 480, 0, 9, 0, 0
1029, 482, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1026, 517, 0, 10, 0, 0
1031, 483, 0, 9, 0, 0
1021, 481, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1020, 479, 0, 9, 0, 0
1026, 480, 0, 9, 0, 0
1024, 481, 0, 9, 0, 0
1041, 481, 0, 9, 0, 0
1023, 514, 0, 9, 0, 0
1047, 481, 0, 9, 0, 0
1270, 518, 0, 9, 0, 0
1230, 482, 0, 9, 0, 0
1030, 541, 0, 9, 0, 0
1227, 480, 0, 9, 0, 0
1036, 479, 0, 9, 0, 0
1031, 522, 0, 9, 0, 0
1023, 479, 0, 9, 0, 0
1026, 481, 0, 9, 0, 0
1026, 478, 0, 9, 0, 0
1030, 485, 0, 9, 0, 0
1031, 543, 0, 9, 0, 0
1032, 480, 0, 9, 0, 0
1020, 480, 0, 9, 0, 0
1063, 515, 0, 9, 0, 0
1025, 477, 0, 9, 0, 0
1233, 480, 0, 9, 0, 0
1201, 480, 0, 9, 0, 0
1040, 510, 0, 9, 0, 0
1222, 482, 0, 9, 0, 0
1043, 479, 0, 9, 0, 0
1031, 484, 0, 9, 0, 0
1029, 488, 0, 10, 0, 0
1020, 481, 0, 9, 0, 0
1019, 482, 0, 9, 0, 0
1024, 522, 0, 9, 0, 0
1029, 484, 0, 9, 0, 0
1026, 482, 0, 9, 0, 0
1053, 482, 0, 9, 0, 0
1009, 497, 0, 9, 0, 0
1045, 481, 0, 9, 0, 0
1036, 481, 0, 9, 0, 0
1236, 480, 0, 9, 0, 0
1198, 481, 0, 9, 0, 0
1044, 509, 0, 9, 0, 0
1209, 481, 0, 9, 0, 0
1031, 515, 0, 9, 0, 0
1024, 479, 0, 9, 0, 0
1031, 480, 0, 9, 0, 0
1022, 481, 0, 9, 0, 0
1027, 497, 0, 10, 0, 0
1025, 484, 0, 9, 0, 0
1020, 481, 0, 9, 0, 0
1028, 482, 0, 9, 0, 0
1033, 479, 0, 9, 0, 0
1024, 479, 0, 9, 0, 0
1013, 479, 0, 9, 0, 0
1248, 479, 0, 9, 0, 0
1195, 480, 0, 9, 0, 0
1049, 656, 0, 24, 0, 0
1140, 548, 0, 9, 0, 0
1032, 551, 0, 9, 0, 0
1028, 480, 0, 9, 0, 0
1015, 480, 0, 9, 0, 0
1019, 480, 0, 9, 0, 0
1023, 517, 0, 9, 0, 0
1022, 488, 0, 9, 0, 0
1018, 490, 0, 9, 0, 0
1017, 488, 0, 9, 0, 0
1019, 491, 0, 9, 0, 0
